Links ,Claims,Date,Source,Year,Frequented Topics,Overarching Themes
https://www.indiatoday.in//fact-check/video/are-these-the-1-000-buses-arranged-by-priyanka-gandhi-for-migrant-workers-1680160-2020-05-20, All employees of a Punjab National Bank branch at Ghaziabad’s Loni have been found corona positive,3-May-20,India Today,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-six-year-old-picture-goes-viral-as-plight-of-migrants-during-lockdown-1679824-2020-05-19," Centre will provide a relief package of Rs 50,000 to ration card-holders under its scheme 'Rashtriya Sikhshit Berojgar Yojna'",3-May-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/dr-devi-shetty-never-advised-these-22-steps-to-avoid-coronavirus-1679771-2020-05-19, Man appeals that his wife and daughter are infected with Covid-19,3-May-20,India Today,2020,Covid-19,Covid 19
https://thelogicalindian.com//fact-check/umar-khalid-delhi-riot-uapa-fir-united-against-hate-20901,The Logical Indian Fact Check team investigates the claim that Umar Khalid made inciting comments in his speech,3-May-20,Logical Indian,2020,,
https://thelogicalindian.com//fact-check/rishi-kapoor-death-video-hospital-20893,The Logical Indian Fact check team investigated the claim that the video of Rishi Kapoor blessing his fan in the hospital was his last visual,3-May-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/two-year-old-photo-of-namaz-peddled-as-lockdown-violation-7937,Man jumps off a building after losing his family to coronavirus,2-May-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/ramdevs-claims-of-self-testing-mustard-oil-not-backed-by-research-7934,Video shows a Muslim youth caught while trying to contaminate fruits with his spit,2-May-20,Boom Live ,2020,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/nobel-laureate-dr-tasuku-honjo-coronavirus-not-natural-laboratory-wuhan-20891,The Logical Indian Fact check team investigated the claims that Nobel laureate Dr Tasuku Honjo has mentioned that the 'coronavirus is not natural' and that he has worked in a laboratory in Wuhan,2-May-20,Logical Indian,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/has-china-canceled-the-dollar-peg-in-stock-exchange-transactions-7927,Photo of doctor who succumbed to injuries sustained during stone pelting by Muslims,1-May-20,Boom Live ,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/old-videos-peddled-as-rishi-kapoors-funeral-flouting-social-distancing-7925,Harvards Dr. Charles Lieber arrested for manufacturing the novel coronavirus with Chinas funding.,1-May-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/will-investigate-leaked-rishi-kapoor-video-reliance-foundation-hospital-7921,Video Shows Tablighi Jamaat Member Running Naked In An Isolation Ward,1-May-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/hoax-about-naseeruddin-shah-surface-in-a-dark-week-for-cinema-7918,Video Shows Kenyan Government deploying Maasai tribe for whipping those violating social distance norms to tackle Coronavirus,1-May-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/old-videos-supermarket-thefts-viral-linking-them-ramadan-1679397-2020-05-18, Video is of Rishi Kapoor with doctors at the Mumbai hospital he was admitted in,1-May-20,India Today,2020,,
https://www.boomlive.in/fake-news/false-last-video-of-rishi-kapoor-at-the-hospital-7903,Noida Police said those in Sector 5 Harola  who came in contact with Tablighi Jamaat members have been quarantined,30-Apr-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/video-of-lockdown-violation-in-surat-falsely-shared-as-delhi-7898,Video Shows Situation In A New York Hospital Full Of Dead Bodies,30-Apr-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/old-photo-from-bangladesh-peddled-as-hindu-woman-beaten-up-in-kerala-7895,"Video shows bodies of Coronavirus infected patients lying on the shore, as countries are throwing them in the sea",30-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/dated-photos-of-bjp-workers-clashing-with-up-police-go-viral-as-bengal-7890,Image shows Kerala CM lighting candle with his family as per PM Modis Request.,30-Apr-20,Boom Live ,2020,Narendra Modi,Politicians 
https://www.boomlive.in/fake-news/no-this-photo-does-not-show-actor-irrfan-khans-final-moments-7887,Video shows chicks hatching from dumped eggs in Gujarat,30-Apr-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/kumbh-mela-buses-passed-off-migrant-buses-arranged-by-priyanka-gandhi-1679378-2020-05-18, Mumbai’s popular Wibs bread company has been sealed after its workers tested positive for coronavirus,30-Apr-20,India Today,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-video-plight-hindus-haryana-rajasthan-1679189-2020-05-18, The anti-tuberculosis Bacillus Calmette-Guérin (BCG) vaccine protects people against coronavirus infection,30-Apr-20,India Today,2020,Covid-19 Vaccine ,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-truth-behind-viral-picture-of-donald-trump-greeting-osama-bin-laden-1679027-2020-05-17," ""RSS goons"" attacked a Hindu woman for organising sehri for a Kashmiri Muslim girl during Ramadan",30-Apr-20,India Today,2020,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/rss-attacked-hindu-kashmiri-muslim-ramadan-20851,"The Logical Indian Fact Check team investigates the claim that ""RSS goons"" attacked a Hindu woman for helping a Kashmiri Muslim girl during Ramadan",30-Apr-20,Logical Indian,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/image-of-myanmar-markets-social-distancing-shared-as-mizoram-7882,Video shows Rahul Gandhi and Priyanka Gandhi Vadra violated the pan-India lockdown,29-Apr-20,Boom Live ,2020,Rahul Gandhi,Politicians 
https://www.boomlive.in/fake-news/old-video-of-waris-pathan-arguing-with-cops-falsely-linked-to-lockdown-7873,Photo Shows India From Space During Nine Minutes Lights Out To Show Solidarity During The Coronavirus Outbreak,29-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-no-this-video-does-not-show-muslim-brutalities-on-hindus-in-bengal-1678820-2020-05-16, A car deliberately hit and killed a Muslim woman and her daughter in UP’s Ballia,29-Apr-20,India Today,2020,Muslim,Anti-Muslim
https://thelogicalindian.com//fact-check/leopard-punjab-lockdown-20838,The Logical Indian Fact check team investigates the claim that a Leopard was spotted roaming the streets in Punjab,29-Apr-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/rbi-denies-reports-of-writing-off-loans-worth-rs-68000-crore-7864,WHOs proposal for lockdown periods to control COVID-19,28-Apr-20,Boom Live ,2020,Covid-19,Covid 19
https://www.boomlive.in/fake-news/no-the-united-states-has-not-banned-tiktok-7856,The government has banned sharing updates or forwards around the coronavirus,28-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/viral-whatsapp-audio-clip-not-of-pm-modi-singing-katyayani-mantra-7854,"Video shows whales swimming in Bombay High offshore oil field, after lockdown",28-Apr-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-jyotiraditya-scindia-to-stay-in-bjp-at-least-for-now-1678799-2020-05-16, Delhi government has asked doctors on coronavirus duty to pay their own hotel bills,28-Apr-20,India Today,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-jack-ma-never-said-2020-is-the-year-of-just-staying-alive-1678557-2020-05-15, The largest hole in the ozone layer over the Arctic region has healed due to the Covid-19 lockdown,28-Apr-20,India Today,2020,Covid-19,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-viral-post-saying-bill-gates-violated-social-distancing-norms-is-misleading-1678522-2020-05-15, Picture is of clothes of those who've died of coronavirus in China,28-Apr-20,India Today,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-muslims-offering-namaaz-goes-viral-with-wrong-claim-1678165-2020-05-14," Muslim leader in Pakistan had returned home after recovering from coronavirus, but was killed in celebratory firing",28-Apr-20,India Today,2020,Coronavirus,Covid 19
https://thelogicalindian.com//fact-check/first-participant-uk-covid-19-vaccine-trial-died-20814,The Logical Indian fact check team investigates the claim that the first participant in a UK COVID-19 vaccine trial has died,28-Apr-20,Logical Indian,2020,Covid-19 Vaccine ,Covid 19
https://thelogicalindian.com//fact-check/palghar-lynching-shiraz-bulsara-prabhu-pradip-prabhu-kashtakari-sanghatana-20812,"The false posts claim that Pradip Prabhu and Shiraz Bulsara, associated with an organisation called Kashtakari Sangathana and are campaigning for the bail of the people arrested in relation to the lynching incident",28-Apr-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/no-this-is-not-a-candid-photo-of-sonia-gandhi-7843,Photo shows a woman committed suicide and killed her children because of the lockdown,27-Apr-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/no-joyalukkas-founder-has-not-died-from-covid-19-in-dubai-7840,SP Rewa Abid Khan beat up a temple priest who was praying alone,27-Apr-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/ministry-of-personnel-refutes-rumours-about-reducing-age-of-retirement-7838,Video Shows Police Officer Beaten In Temple Because He Was Telling People To Follow The Coronavirus Lockdown Measures,27-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.indiatoday.in//india/story/fact-check-old-video-of-overcrowded-train-in-bangladesh-passed-off-as-shramik-special-1678124-2020-05-14, The first volunteer to take the human trial vaccine for coronavirus in the UK has died,27-Apr-20,India Today,2020,Covid-19 Vaccine ,Covid 19
https://www.boomlive.in/fake-news/attack-on-seer-in-punjabs-hoshiarpur-viral-with-communal-spin-7831,Video Show Yogi Adityanath Making A Statement Attacking Shah Rukh Khan For Donating To Pakistan,26-Apr-20,Boom Live ,2020,Yogi Adityanath,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-images-of-anti-hindu-violence-pakistan-passed-off-riots-west-bengal-1677750-2020-05-13," A 28-year-old doctor from Maharashtra, Dr",26-Apr-20,India Today,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-viral-video-of-attack-on-nitish-kumar-s-convoy-is-two-years-old-1677730-2020-05-13, Wife of Bengal BJP MP Saumitra Khan took a SpiceJet flight to Kolkata during lockdown,26-Apr-20,India Today,2020,BJP,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-uttar-pradesh-priest-injured-mutt-faction-feud-pics-go-viral-with-communal-tone-1677529-2020-05-13, Pune-based doctor Megha Vyas died of Covid-19 while treating patients infected with coronavirus,26-Apr-20,India Today,2020,Covid-19,Covid 19
https://thelogicalindian.com//fact-check/mizoram-myanmar-social-distancing-marketplace-20777,The Logical Indian Fact Check team investigates the claim that images showing strict social distancing in the market place is from Mizoram,26-Apr-20,Logical Indian,2020,,
https://www.boomlive.in/fake-news/false-kurnool-mla-hafeez-khan-forced-nurse-to-apologise-to-a-cleric-7824,Video shows Indore Police retaliating for attack on medics who were screening for coronavirus,25-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/zee-hindustan-peddles-2015-news-as-recent-adds-false-communal-angle-7816,Photos show Ab Ki Baar Modi Sarkar rotis being distributed during the lockdown,25-Apr-20,Boom Live ,2020,Narendra Modi,Politicians 
https://www.indiatoday.in//fact-check/story/fact-check-pm-modi-madame-tussauds-prep-video-linked-tuesday-speech-1677329-2020-05-12, The woman in the viral image is a Covid-19 patient,25-Apr-20,India Today,2020,Covid-19,Covid 19
https://www.boomlive.in/fake-news/us-students-sing-national-anthem-to-thank-india-for-hydroxychloroquine-a-factcheck-7804,Video shows man spitting on cop during COVID-19 outbreak in India,24-Apr-20,Boom Live ,2020,Covid-19,Covid 19
https://www.boomlive.in/fake-news/video-of-islamic-funeral-home-in-new-york-viral-with-communal-claim-7803,Video shows Trupti Desai was arrested by police while trying to buy liquor during the lockdown,24-Apr-20,Boom Live ,2020,,
https://www.boomlive.in/fake-news/delhi-police-says-azaan-can-be-carried-out-following-ngt-guidelines-7820,Image shows Hindustan Times article on Amit Shah stating he wants to change the demographics of Kashmir,24-Apr-20,Boom Live ,2020,Amit Shah,Politicians 
https://www.boomlive.in/fake-news/tiruppur-polices-covid-19-awareness-video-goes-viral-on-social-media-7802,India Today graphic says lockdown extended to May 4,24-Apr-20,Boom Live ,2020,,
https://www.indiatoday.in//fact-check/story/fact-check-old-pic-kcr-ramadan-gift-muslims-goes-viral-misleading-claim-1677301-2020-05-12, Father asking to pray for his daughter who has coronavirus symptoms,24-Apr-20,India Today,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/misleading-claims-about-metadata-of-arnab-goswamis-video-go-viral-7791,Video shows Muslim eatery staff in India deliberately blow into food packets,23-Apr-20,Boom Live ,2020,Muslim,Anti-Muslim
https://www.boomlive.in/fake-news/false-viral-message-claiming-hdfc-bank-md-aditya-puris-views-on-covid-19-7787,Video shows Muslims licking utensils in a mosque to spread coronavirus,23-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.indiatoday.in//fact-check/story/video-police-torture-goes-viral-with-misleading-claim-1676909-2020-05-11," As per MHA order, the factory owner and management will be arrested immediately if an employee tests positive for Covid-19",23-Apr-20,India Today,2020,Covid-19,Covid 19
https://www.boomlive.in/fake-news/image-of-infant-at-a-cancer-treatment-center-revived-with-covid-19-spin-7781,India is leading a coronavirus task force consisting of 18 countries,22-Apr-20,Boom Live ,2020,Coronavirus,Covid 19
https://www.boomlive.in/fake-news/pti-misreports-maharashtra-home-minister-on-palghar-lynching-7773,"Images show money on the streets, discarded by Italians due to COVID-19",22-Apr-20,Boom Live ,2020,Covid-19,Covid 19
https://www.indiatoday.in//fact-check/story/fact-check-video-of-mob-damaging-buildings-and-vehicles-goes-viral-with-wrong-claim-1676859-2020-05-11, Germany has sent China a bill of £130 billion for damages caused to the economy due to coronavirus,22-Apr-20,India Today,2020,Coronavirus,Covid 19
